fecha;Determinacion;Publicacion DOF;para solventar obligaciones
30/07/2018;18,5413;18,5515;18,6234
31/07/2018;18,6457;18,5413;18,5515
01/08/2018;18,5899;18,6457;18,5413
02/08/2018;18,6349;18,5899;18,6457
03/08/2018;18,5725;18,6349;18,5899
04/08/2018;N/E;N/E;18,6349
05/08/2018;N/E;N/E;18,6349
06/08/2018;18,5433;18,5725;18,6349
07/08/2018;18,4631;18,5433;18,5725
08/08/2018;18,4542;18,4631;18,5433
09/08/2018;18,6511;18,4542;18,4631
10/08/2018;18,9273;18,6511;18,4542
11/08/2018;N/E;N/E;18,6511
12/08/2018;N/E;N/E;18,6511
13/08/2018;19,1801;18,9273;18,6511
14/08/2018;18,9973;19,1801;18,9273
15/08/2018;19,2339;18,9973;19,1801
16/08/2018;19,0100;19,2339;18,9973
17/08/2018;19,0615;19,0100;19,2339
18/08/2018;N/E;N/E;19,0100
19/08/2018;N/E;N/E;19,0100
20/08/2018;19,0305;19,0615;19,0100
21/08/2018;18,8784;19,0305;19,0615
22/08/2018;18,8176;18,8784;19,0305
23/08/2018;18,8672;18,8176;18,8784
24/08/2018;18,8339;18,8672;18,8176
25/08/2018;N/E;N/E;18,8672
26/08/2018;N/E;N/E;18,8672
27/08/2018;18,6697;18,8339;18,8672
28/08/2018;18,9354;18,6697;18,8339
29/08/2018;19,0659;18,9354;18,6697
30/08/2018;19,1258;19,0659;18,9354
31/08/2018;19,1792;19,1258;19,0659
01/09/2018;N/E;N/E;19,1258
02/09/2018;N/E;N/E;19,1258
03/09/2018;19,2137;19,1792;19,1258
04/09/2018;19,3609;19,2137;19,1792
05/09/2018;19,4433;19,3609;19,2137
06/09/2018;19,3546;19,4433;19,3609
07/09/2018;19,2394;19,3546;19,4433
08/09/2018;N/E;N/E;19,3546
09/09/2018;N/E;N/E;19,3546
10/09/2018;19,2989;19,2394;19,3546
11/09/2018;19,2680;19,2989;19,2394
12/09/2018;19,0511;19,2680;19,2989
13/09/2018;18,8775;19,0511;19,2680
14/09/2018;18,8689;18,8775;19,0511
15/09/2018;N/E;N/E;18,8775
16/09/2018;N/E;N/E;18,8775
17/09/2018;18,8399;18,8689;18,8775
18/09/2018;18,7694;18,8399;18,8689
19/09/2018;18,7672;18,7694;18,8399
20/09/2018;18,8296;18,7672;18,7694
21/09/2018;18,8539;18,8296;18,7672
22/09/2018;N/E;N/E;18,8296
23/09/2018;N/E;N/E;18,8296
24/09/2018;18,8516;18,8539;18,8296
25/09/2018;18,9870;18,8516;18,8539
26/09/2018;18,8986;18,9870;18,8516
27/09/2018;18,8120;18,8986;18,9870
28/09/2018;18,7231;18,8120;18,8986
29/09/2018;N/E;N/E;18,8120
30/09/2018;N/E;N/E;18,8120
01/10/2018;18,6531;18,7231;18,8120
02/10/2018;18,7503;18,6531;18,7231
03/10/2018;18,8014;18,7503;18,6531
04/10/2018;19,1328;18,8014;18,7503
05/10/2018;18,9444;19,1328;18,8014
06/10/2018;N/E;N/E;19,1328
07/10/2018;N/E;N/E;19,1328
08/10/2018;18,9234;18,9444;19,1328
09/10/2018;19,0000;18,9234;18,9444
10/10/2018;19,1183;19,0000;18,9234
11/10/2018;19,0217;19,1183;19,0000
12/10/2018;18,9202;19,0217;19,1183
13/10/2018;N/E;N/E;19,0217
14/10/2018;N/E;N/E;19,0217
15/10/2018;18,8096;18,9202;19,0217
16/10/2018;18,7693;18,8096;18,9202
17/10/2018;18,8012;18,7693;18,8096
18/10/2018;19,1018;18,8012;18,7693
19/10/2018;19,2183;19,1018;18,8012
20/10/2018;N/E;N/E;19,1018
21/10/2018;N/E;N/E;19,1018
22/10/2018;19,3669;19,2183;19,1018
23/10/2018;19,4169;19,3669;19,2183
24/10/2018;19,4623;19,4169;19,3669
25/10/2018;19,4383;19,4623;19,4169
26/10/2018;19,4790;19,4383;19,4623
27/10/2018;N/E;N/E;19,4383
28/10/2018;N/E;N/E;19,4383
29/10/2018;19,8022;19,4790;19,4383
30/10/2018;20,0258;19,8022;19,4790
31/10/2018;20,3177;20,0258;19,8022
01/11/2018;20,1329;20,3177;20,0258
02/11/2018;N/E;N/E;20,3177
03/11/2018;N/E;N/E;20,3177
04/11/2018;N/E;N/E;20,3177
05/11/2018;19,9636;20,1329;20,3177
06/11/2018;19,8609;19,9636;20,1329
07/11/2018;19,8245;19,8609;19,9636
08/11/2018;20,0438;19,8245;19,8609
09/11/2018;20,3614;20,0438;19,8245
10/11/2018;N/E;N/E;20,0438
11/11/2018;N/E;N/E;20,0438
12/11/2018;20,3179;20,3614;20,0438
13/11/2018;20,5158;20,3179;20,3614
14/11/2018;20,3979;20,5158;20,3179
15/11/2018;20,3371;20,3979;20,5158
16/11/2018;20,1550;20,3371;20,3979
17/11/2018;N/E;N/E;20,3371
18/11/2018;N/E;N/E;20,3371
19/11/2018;N/E;N/E;20,3371
20/11/2018;20,4123;20,1550;20,3371
21/11/2018;20,2023;20,4123;20,1550
22/11/2018;20,2984;20,2023;20,4123
23/11/2018;20,3935;20,2984;20,2023
24/11/2018;N/E;N/E;20,2984
25/11/2018;N/E;N/E;20,2984
26/11/2018;20,5304;20,3935;20,2984
27/11/2018;20,4977;20,5304;20,3935
28/11/2018;20,4108;20,4977;20,5304
29/11/2018;20,2217;20,4108;20,4977
30/11/2018;20,3455;20,2217;20,4108
01/12/2018;N/E;N/E;20,2217
02/12/2018;N/E;N/E;20,2217
03/12/2018;20,2346;20,3455;20,2217
04/12/2018;20,5123;20,2346;20,3455
05/12/2018;20,5672;20,5123;20,2346
06/12/2018;20,4705;20,5672;20,5123
07/12/2018;20,2609;20,4705;20,5672
08/12/2018;N/E;N/E;20,4705
09/12/2018;N/E;N/E;20,4705
10/12/2018;20,3621;20,2609;20,4705
11/12/2018;20,2889;20,3621;20,2609
12/12/2018;N/E;N/E;20,3621
13/12/2018;20,2566;20,2889;20,3621
14/12/2018;20,3337;20,2566;20,2889
15/12/2018;N/E;N/E;20,2566
16/12/2018;N/E;N/E;20,2566
17/12/2018;20,1126;20,3337;20,2566
18/12/2018;20,1277;20,1126;20,3337
19/12/2018;20,0293;20,1277;20,1126
20/12/2018;19,9082;20,0293;20,1277
21/12/2018;19,9275;19,9082;20,0293
22/12/2018;N/E;N/E;19,9082
23/12/2018;N/E;N/E;19,9082
24/12/2018;19,8473;19,9275;19,9082
25/12/2018;N/E;N/E;19,9275
26/12/2018;19,8823;19,8473;19,9275
27/12/2018;19,6829;19,8823;19,8473
28/12/2018;19,6566;19,6829;19,8823
29/12/2018;N/E;N/E;19,6829
30/12/2018;N/E;N/E;19,6829
31/12/2018;19,6512;19,6566;19,6829
01/01/2019;N/E;N/E;19,6566
02/01/2019;19,5878;19,6512;19,6566
03/01/2019;19,6073;19,5878;19,6512
04/01/2019;19,4902;19,6073;19,5878
05/01/2019;N/E;N/E;19,6073
06/01/2019;N/E;N/E;19,6073
07/01/2019;19,3208;19,4902;19,6073
08/01/2019;19,3479;19,3208;19,4902
09/01/2019;19,2456;19,3479;19,3208
10/01/2019;19,1714;19,2456;19,3479
11/01/2019;19,1236;19,1714;19,2456
12/01/2019;N/E;N/E;19,1714
13/01/2019;N/E;N/E;19,1714
14/01/2019;19,0064;19,1236;19,1714
15/01/2019;19,0457;19,0064;19,1236
16/01/2019;18,9908;19,0457;19,0064
17/01/2019;19,0630;18,9908;19,0457
18/01/2019;19,0844;19,0630;18,9908
19/01/2019;N/E;N/E;19,0630
20/01/2019;N/E;N/E;19,0630
21/01/2019;19,1902;19,0844;19,0630
22/01/2019;19,1297;19,1902;19,0844
23/01/2019;19,0771;19,1297;19,1902
24/01/2019;18,9859;19,0771;19,1297
25/01/2019;18,9280;18,9859;19,0771
26/01/2019;N/E;N/E;18,9859
27/01/2019;N/E;N/E;18,9859
28/01/2019;19,0381;18,9280;18,9859
29/01/2019;18,9972;19,0381;18,9280
30/01/2019;19,1623;18,9972;19,0381
31/01/2019;19,0388;19,1623;18,9972
01/02/2019;19,1098;19,0388;19,1623
02/02/2019;N/E;N/E;19,0388
03/02/2019;N/E;N/E;19,0388
04/02/2019;N/E;N/E;19,0388
05/02/2019;19,0824;19,1098;19,0388
06/02/2019;19,1058;19,0824;19,1098
07/02/2019;19,0800;19,1058;19,0824
08/02/2019;19,0893;19,0800;19,1058
09/02/2019;N/E;N/E;19,0800
10/02/2019;N/E;N/E;19,0800
11/02/2019;19,2524;19,0893;19,0800
12/02/2019;19,2592;19,2524;19,0893
13/02/2019;19,4084;19,2592;19,2524
14/02/2019;19,3569;19,4084;19,2592
15/02/2019;19,3625;19,3569;19,4084
16/02/2019;N/E;N/E;19,3569
17/02/2019;N/E;N/E;19,3569
18/02/2019;19,2578;19,3625;19,3569
19/02/2019;19,1778;19,2578;19,3625
20/02/2019;19,1835;19,1778;19,2578
21/02/2019;19,2652;19,1835;19,1778
22/02/2019;19,1394;19,2652;19,1835
23/02/2019;N/E;N/E;19,2652
24/02/2019;N/E;N/E;19,2652
25/02/2019;19,1185;19,1394;19,2652
26/02/2019;19,1630;19,1185;19,1394
27/02/2019;19,2201;19,1630;19,1185
28/02/2019;19,2607;19,2201;19,1630
01/03/2019;19,2978;19,2607;19,2201
02/03/2019;N/E;N/E;19,2607
03/03/2019;N/E;N/E;19,2607
04/03/2019;19,3039;19,2978;19,2607
05/03/2019;19,2597;19,3039;19,2978
06/03/2019;19,3708;19,2597;19,3039
07/03/2019;19,5225;19,3708;19,2597
08/03/2019;19,4902;19,5225;19,3708
09/03/2019;N/E;N/E;19,5225
10/03/2019;N/E;N/E;19,5225
11/03/2019;19,4243;19,4902;19,5225
12/03/2019;19,3049;19,4243;19,4902
13/03/2019;19,3320;19,3049;19,4243
14/03/2019;19,3233;19,3320;19,3049
15/03/2019;19,2176;19,3233;19,3320
16/03/2019;N/E;N/E;19,3233
17/03/2019;N/E;N/E;19,3233
18/03/2019;N/E;N/E;19,3233
19/03/2019;19,0004;19,2176;19,3233
20/03/2019;18,9098;19,0004;19,2176
21/03/2019;18,8694;18,9098;19,0004
22/03/2019;19,1369;18,8694;18,9098
23/03/2019;N/E;N/E;18,8694
24/03/2019;N/E;N/E;18,8694
25/03/2019;19,0151;19,1369;18,8694
26/03/2019;19,0989;19,0151;19,1369
27/03/2019;19,3201;19,0989;19,0151
28/03/2019;19,3793;19,3201;19,0989
29/03/2019;19,3779;19,3793;19,3201
30/03/2019;N/E;N/E;19,3793
31/03/2019;N/E;N/E;19,3793
01/04/2019;19,2169;19,3779;19,3793
02/04/2019;19,2279;19,2169;19,3779
03/04/2019;19,1805;19,2279;19,2169
04/04/2019;19,1728;19,1805;19,2279
05/04/2019;19,0805;19,1728;19,1805
06/04/2019;N/E;N/E;19,1728
07/04/2019;N/E;N/E;19,1728
08/04/2019;18,9701;19,0805;19,1728
09/04/2019;18,9229;18,9701;19,0805
10/04/2019;18,8360;18,9229;18,9701
11/04/2019;18,8432;18,8360;18,9229
12/04/2019;18,7719;18,8432;18,8360
13/04/2019;N/E;N/E;18,8432
14/04/2019;N/E;N/E;18,8432
15/04/2019;18,8489;18,7719;18,8432
16/04/2019;18,9516;18,8489;18,7719
17/04/2019;18,8480;18,9516;18,8489
18/04/2019;N/E;N/E;18,9516
19/04/2019;N/E;N/E;18,9516
20/04/2019;N/E;N/E;18,9516
21/04/2019;N/E;N/E;18,9516
22/04/2019;18,8359;18,8480;18,9516
23/04/2019;18,9578;18,8359;18,8480
24/04/2019;19,0046;18,9578;18,8359
25/04/2019;19,0942;19,0046;18,9578
26/04/2019;18,9414;19,0942;19,0046
27/04/2019;N/E;N/E;19,0942
28/04/2019;N/E;N/E;19,0942
29/04/2019;19,0120;18,9414;19,0942
30/04/2019;19,0099;19,0120;18,9414
01/05/2019;N/E;N/E;19,0120
02/05/2019;19,1014;19,0099;19,0120
03/05/2019;19,0012;19,1014;19,0099
04/05/2019;N/E;N/E;19,1014
05/05/2019;N/E;N/E;19,1014
06/05/2019;18,9781;19,0012;19,1014
07/05/2019;19,0499;18,9781;19,0012
08/05/2019;19,0837;19,0499;18,9781
09/05/2019;19,2623;19,0837;19,0499
10/05/2019;19,1374;19,2623;19,0837
11/05/2019;N/E;N/E;19,2623
12/05/2019;N/E;N/E;19,2623
13/05/2019;19,1928;19,1374;19,2623
14/05/2019;19,1427;19,1928;19,1374
15/05/2019;19,1236;19,1427;19,1928
16/05/2019;19,0710;19,1236;19,1427
17/05/2019;19,1454;19,0710;19,1236
18/05/2019;N/E;N/E;19,0710
19/05/2019;N/E;N/E;19,0710
20/05/2019;19,0908;19,1454;19,0710
21/05/2019;19,0309;19,0908;19,1454
22/05/2019;18,9755;19,0309;19,0908
23/05/2019;19,0122;18,9755;19,0309
24/05/2019;19,0658;19,0122;18,9755
25/05/2019;N/E;N/E;19,0122
26/05/2019;N/E;N/E;19,0122
27/05/2019;19,0521;19,0658;19,0122
28/05/2019;19,1652;19,0521;19,0658
29/05/2019;19,2395;19,1652;19,0521
30/05/2019;19,0683;19,2395;19,1652
31/05/2019;19,6426;19,0683;19,2395
01/06/2019;N/E;N/E;19,0683
02/06/2019;N/E;N/E;19,0683
03/06/2019;19,7609;19,6426;19,0683
04/06/2019;19,6007;19,7609;19,6426
05/06/2019;19,5418;19,6007;19,7609
06/06/2019;19,7084;19,5418;19,6007
07/06/2019;19,6528;19,7084;19,5418
08/06/2019;N/E;N/E;19,7084
09/06/2019;N/E;N/E;19,7084
10/06/2019;19,2040;19,6528;19,7084
11/06/2019;19,1222;19,2040;19,6528
12/06/2019;19,1383;19,1222;19,2040
13/06/2019;19,1645;19,1383;19,1222
14/06/2019;19,1487;19,1645;19,1383
15/06/2019;N/E;N/E;19,1645
16/06/2019;N/E;N/E;19,1645
17/06/2019;19,1924;19,1487;19,1645
18/06/2019;19,1011;19,1924;19,1487
19/06/2019;19,1753;19,1011;19,1924
20/06/2019;18,9804;19,1753;19,1011
21/06/2019;19,0661;18,9804;19,1753
22/06/2019;N/E;N/E;18,9804
23/06/2019;N/E;N/E;18,9804
24/06/2019;19,1833;19,0661;18,9804
25/06/2019;19,2271;19,1833;19,0661
26/06/2019;19,1442;19,2271;19,1833
27/06/2019;19,1685;19,1442;19,2271
28/06/2019;19,2087;19,1685;19,1442
29/06/2019;N/E;N/E;19,1685
30/06/2019;N/E;N/E;19,1685
01/07/2019;19,0760;19,2087;19,1685
02/07/2019;19,0694;19,0760;19,2087
03/07/2019;19,0502;19,0694;19,0760
04/07/2019;18,9947;19,0502;19,0694
05/07/2019;19,0446;18,9947;19,0502
06/07/2019;N/E;N/E;18,9947
07/07/2019;N/E;N/E;18,9947
08/07/2019;18,9116;19,0446;18,9947
09/07/2019;19,0043;18,9116;19,0446
10/07/2019;19,2425;19,0043;18,9116
11/07/2019;19,1227;19,2425;19,0043
12/07/2019;19,0307;19,1227;19,2425
13/07/2019;N/E;N/E;19,1227
14/07/2019;N/E;N/E;19,1227
15/07/2019;18,9803;19,0307;19,1227
16/07/2019;19,0781;18,9803;19,0307
17/07/2019;19,0233;19,0781;18,9803
18/07/2019;19,0108;19,0233;19,0781
19/07/2019;19,0123;19,0108;19,0233
20/07/2019;N/E;N/E;19,0108
21/07/2019;N/E;N/E;19,0108
22/07/2019;19,0659;19,0123;19,0108
23/07/2019;19,1315;19,0659;19,0123
24/07/2019;19,0894;19,1315;19,0659
25/07/2019;19,0623;19,0894;19,1315
26/07/2019;19,0699;19,0623;19,0894
27/07/2019;N/E;N/E;19,0623
28/07/2019;N/E;N/E;19,0623
29/07/2019;19,0900;19,0699;19,0623
30/07/2019;19,0747;19,0900;19,0699
31/07/2019;18,9929;19,0747;19,0900
01/08/2019;19,1627;18,9929;19,0747
02/08/2019;19,3116;19,1627;18,9929
03/08/2019;N/E;N/E;19,1627
04/08/2019;N/E;N/E;19,1627
05/08/2019;19,5731;19,3116;19,1627
06/08/2019;19,6291;19,5731;19,3116
07/08/2019;19,6953;19,6291;19,5731
08/08/2019;19,5118;19,6953;19,6291
09/08/2019;19,4283;19,5118;19,6953
10/08/2019;N/E;N/E;19,5118
11/08/2019;N/E;N/E;19,5118
12/08/2019;19,5803;19,4283;19,5118
13/08/2019;19,4630;19,5803;19,4283
14/08/2019;19,5763;19,4630;19,5803
15/08/2019;19,6365;19,5763;19,4630
16/08/2019;19,5669;19,6365;19,5763
17/08/2019;N/E;N/E;19,6365
18/08/2019;N/E;N/E;19,6365
19/08/2019;19,8153;19,5669;19,6365
20/08/2019;19,7522;19,8153;19,5669
21/08/2019;19,6798;19,7522;19,8153
22/08/2019;19,7467;19,6798;19,7522
23/08/2019;19,8402;19,7467;19,6798
24/08/2019;N/E;N/E;19,7467
25/08/2019;N/E;N/E;19,7467
26/08/2019;19,9086;19,8402;19,7467
27/08/2019;19,9934;19,9086;19,8402
28/08/2019;20,0314;19,9934;19,9086
29/08/2019;20,0988;20,0314;19,9934
30/08/2019;20,0696;20,0988;20,0314
31/08/2019;N/E;N/E;20,0988
01/09/2019;N/E;N/E;20,0988
02/09/2019;20,1253;20,0696;20,0988
03/09/2019;20,0039;20,1253;20,0696
04/09/2019;19,7806;20,0039;20,1253
05/09/2019;19,6834;19,7806;20,0039
06/09/2019;19,5623;19,6834;19,7806
07/09/2019;N/E;N/E;19,6834
08/09/2019;N/E;N/E;19,6834
09/09/2019;19,5398;19,5623;19,6834
10/09/2019;19,5354;19,5398;19,5623
11/09/2019;19,5478;19,5354;19,5398
12/09/2019;19,4265;19,5478;19,5354
13/09/2019;19,3665;19,4265;19,5478
14/09/2019;N/E;N/E;19,4265
15/09/2019;N/E;N/E;19,4265
16/09/2019;N/E;N/E;19,4265
17/09/2019;19,4262;19,3665;19,4265
18/09/2019;19,3528;19,4262;19,3665
19/09/2019;19,3981;19,3528;19,4262
20/09/2019;19,4478;19,3981;19,3528
21/09/2019;N/E;N/E;19,3981
22/09/2019;N/E;N/E;19,3981
23/09/2019;19,4459;19,4478;19,3981
24/09/2019;19,4587;19,4459;19,4478
25/09/2019;19,5775;19,4587;19,4459
26/09/2019;19,6363;19,5775;19,4587
27/09/2019;19,6808;19,6363;19,5775
28/09/2019;N/E;N/E;19,6363
29/09/2019;N/E;N/E;19,6363
30/09/2019;19,7345;19,6808;19,6363
01/10/2019;19,7792;19,7345;19,6808
02/10/2019;19,7985;19,7792;19,7345
03/10/2019;19,7368;19,7985;19,7792
04/10/2019;19,5255;19,7368;19,7985
05/10/2019;N/E;N/E;19,7368
06/10/2019;N/E;N/E;19,7368
07/10/2019;19,5522;19,5255;19,7368
08/10/2019;19,5840;19,5522;19,5255
09/10/2019;19,5689;19,5840;19,5522
10/10/2019;19,4764;19,5689;19,5840
11/10/2019;19,3217;19,4764;19,5689
12/10/2019;N/E;N/E;19,4764
13/10/2019;N/E;N/E;19,4764
14/10/2019;19,2652;19,3217;19,4764
15/10/2019;19,2520;19,2652;19,3217
16/10/2019;19,2135;19,2520;19,2652
17/10/2019;19,1602;19,2135;19,2520
18/10/2019;19,1492;19,1602;19,2135
19/10/2019;N/E;N/E;19,1602
20/10/2019;N/E;N/E;19,1602
21/10/2019;19,1422;19,1492;19,1602
22/10/2019;19,1050;19,1422;19,1492
23/10/2019;19,1258;19,1050;19,1422
24/10/2019;19,0878;19,1258;19,1050
25/10/2019;19,0820;19,0878;19,1258
26/10/2019;N/E;N/E;19,0878
27/10/2019;N/E;N/E;19,0878
28/10/2019;19,0543;19,0820;19,0878
29/10/2019;19,1167;19,0543;19,0820
30/10/2019;19,1643;19,1167;19,0543
31/10/2019;19,1948;19,1643;19,1167
01/11/2019;19,1058;19,1948;19,1643
02/11/2019;N/E;N/E;19,1948
03/11/2019;N/E;N/E;19,1948
04/11/2019;19,1525;19,1058;19,1948
05/11/2019;19,2125;19,1525;19,1058
06/11/2019;19,1953;19,2125;19,1525
07/11/2019;19,1327;19,1953;19,2125
08/11/2019;19,1068;19,1327;19,1953
09/11/2019;N/E;N/E;19,1327
10/11/2019;N/E;N/E;19,1327
11/11/2019;19,1090;19,1068;19,1327
12/11/2019;19,2178;19,1090;19,1068
13/11/2019;19,4543;19,2178;19,1090
14/11/2019;19,4228;19,4543;19,2178
15/11/2019;19,2063;19,4228;19,4543
16/11/2019;N/E;N/E;19,4228
17/11/2019;N/E;N/E;19,4228
18/11/2019;N/E;N/E;19,4228
19/11/2019;19,3687;19,2063;19,4228
20/11/2019;19,4800;19,3687;19,2063
21/11/2019;19,4138;19,4800;19,3687
22/11/2019;19,3987;19,4138;19,4800
23/11/2019;N/E;N/E;19,4138
24/11/2019;N/E;N/E;19,4138
25/11/2019;19,4468;19,3987;19,4138
26/11/2019;19,5185;19,4468;19,3987
27/11/2019;19,5607;19,5185;19,4468
28/11/2019;19,6113;19,5607;19,5185
29/11/2019;19,5352;19,6113;19,5607
30/11/2019;N/E;N/E;19,6113
01/12/2019;N/E;N/E;19,6113
02/12/2019;19,5717;19,5352;19,6113
03/12/2019;19,5678;19,5717;19,5352
04/12/2019;19,4707;19,5678;19,5717
05/12/2019;19,3688;19,4707;19,5678
06/12/2019;19,3247;19,3688;19,4707
07/12/2019;N/E;N/E;19,3688
08/12/2019;N/E;N/E;19,3688
09/12/2019;19,2302;19,3247;19,3688
10/12/2019;19,2362;19,2302;19,3247
11/12/2019;19,1785;19,2362;19,2302
12/12/2019;N/E;N/E;19,2362
13/12/2019;19,0455;19,1785;19,2362
14/12/2019;N/E;N/E;19,1785
15/12/2019;N/E;N/E;19,1785
16/12/2019;18,9702;19,0455;19,1785
17/12/2019;18,9165;18,9702;19,0455
18/12/2019;18,9542;18,9165;18,9702
19/12/2019;18,9640;18,9542;18,9165
20/12/2019;18,9133;18,9640;18,9542
21/12/2019;N/E;N/E;18,9640
22/12/2019;N/E;N/E;18,9640
23/12/2019;18,9385;18,9133;18,9640
24/12/2019;18,9643;18,9385;18,9133
25/12/2019;N/E;N/E;18,9385
26/12/2019;18,9445;18,9643;18,9385
27/12/2019;18,8452;18,9445;18,9643
28/12/2019;N/E;N/E;18,9445
29/12/2019;N/E;N/E;18,9445
30/12/2019;18,8727;18,8452;18,9445
31/12/2019;18,8642;18,8727;18,8452
01/01/2020;N/E;N/E;18,8727
02/01/2020;18,8817;18,8642;18,8727
03/01/2020;18,8673;18,8817;18,8642
04/01/2020;N/E;N/E;18,8817
05/01/2020;N/E;N/E;18,8817
06/01/2020;18,8270;18,8673;18,8817
07/01/2020;18,8852;18,8270;18,8673
08/01/2020;18,7980;18,8852;18,8270
09/01/2020;18,8453;18,7980;18,8852
10/01/2020;18,7732;18,8453;18,7980
11/01/2020;N/E;N/E;18,8453
12/01/2020;N/E;N/E;18,8453
13/01/2020;18,8215;18,7732;18,8453
14/01/2020;18,8120;18,8215;18,7732
15/01/2020;18,8077;18,8120;18,8215
16/01/2020;18,7930;18,8077;18,8120
17/01/2020;18,7388;18,7930;18,8077
18/01/2020;N/E;N/E;18,7930
19/01/2020;N/E;N/E;18,7930
20/01/2020;18,6725;18,7388;18,7930
21/01/2020;18,7007;18,6725;18,7388
22/01/2020;18,6883;18,7007;18,6725
23/01/2020;18,8018;18,6883;18,7007
24/01/2020;18,8313;18,8018;18,6883
25/01/2020;N/E;N/E;18,8018
26/01/2020;N/E;N/E;18,8018
27/01/2020;18,9407;18,8313;18,8018
28/01/2020;18,8022;18,9407;18,8313
29/01/2020;18,7067;18,8022;18,9407
30/01/2020;18,7853;18,7067;18,8022
31/01/2020;18,9082;18,7853;18,7067
01/02/2020;N/E;N/E;18,7853
02/02/2020;N/E;N/E;18,7853
03/02/2020;N/E;N/E;18,7853
04/02/2020;18,6797;18,9082;18,7853
05/02/2020;18,6245;18,6797;18,9082
06/02/2020;18,6645;18,6245;18,6797
07/02/2020;18,7763;18,6645;18,6245
08/02/2020;N/E;N/E;18,6645
09/02/2020;N/E;N/E;18,6645
10/02/2020;18,7653;18,7763;18,6645
11/02/2020;18,6740;18,7653;18,7763
12/02/2020;18,6308;18,6740;18,7653
13/02/2020;18,6458;18,6308;18,6740
14/02/2020;18,5712;18,6458;18,6308
15/02/2020;N/E;N/E;18,6458
16/02/2020;N/E;N/E;18,6458
17/02/2020;18,5715;18,5712;18,6458
18/02/2020;18,5952;18,5715;18,5712
19/02/2020;18,5910;18,5952;18,5715
20/02/2020;18,7992;18,5910;18,5952
21/02/2020;18,9138;18,7992;18,5910
22/02/2020;N/E;N/E;18,7992
23/02/2020;N/E;N/E;18,7992
24/02/2020;19,1197;18,9138;18,7992
25/02/2020;19,0878;19,1197;18,9138
26/02/2020;19,1585;19,0878;19,1197
27/02/2020;19,3973;19,1585;19,0878
28/02/2020;19,7760;19,3973;19,1585
29/02/2020;N/E;N/E;19,3973
01/03/2020;N/E;N/E;19,3973
02/03/2020;19,6985;19,7760;19,3973
03/03/2020;19,2837;19,6985;19,7760
04/03/2020;19,5335;19,2837;19,6985
05/03/2020;19,8095;19,5335;19,2837
06/03/2020;20,1623;19,8095;19,5335
07/03/2020;N/E;N/E;19,8095
08/03/2020;N/E;N/E;19,8095
09/03/2020;21,1117;20,1623;19,8095
10/03/2020;21,0267;21,1117;20,1623
11/03/2020;21,2130;21,0267;21,1117
12/03/2020;22,1518;21,2130;21,0267
13/03/2020;21,9288;22,1518;21,2130
14/03/2020;N/E;N/E;22,1518
15/03/2020;N/E;N/E;22,1518
16/03/2020;N/E;N/E;22,1518
17/03/2020;23,0573;21,9288;22,1518
18/03/2020;23,9008;23,0573;21,9288
19/03/2020;24,0868;23,9008;23,0573
20/03/2020;24,1113;24,0868;23,9008
21/03/2020;N/E;N/E;24,0868
22/03/2020;N/E;N/E;24,0868
23/03/2020;25,0782;24,1113;24,0868
24/03/2020;25,1185;25,0782;24,1113
25/03/2020;24,2948;25,1185;25,0782
26/03/2020;23,0970;24,2948;25,1185
27/03/2020;23,5122;23,0970;24,2948
28/03/2020;N/E;N/E;23,0970
29/03/2020;N/E;N/E;23,0970
30/03/2020;24,2853;23,5122;23,0970
31/03/2020;23,4847;24,2853;23,5122
01/04/2020;24,4918;23,4847;24,2853
02/04/2020;24,1087;24,4918;23,4847
03/04/2020;24,6938;24,1087;24,4918
04/04/2020;N/E;N/E;24,1087
05/04/2020;N/E;N/E;24,1087
06/04/2020;24,6895;24,6938;24,1087
07/04/2020;24,0388;24,6895;24,6938
08/04/2020;24,0925;24,0388;24,6895
09/04/2020;N/E;N/E;24,0388
10/04/2020;N/E;N/E;24,0388
11/04/2020;N/E;N/E;24,0388
12/04/2020;N/E;N/E;24,0388
13/04/2020;23,7427;24,0925;24,0388
14/04/2020;23,5645;23,7427;24,0925
15/04/2020;24,1155;23,5645;23,7427
16/04/2020;24,2098;24,1155;23,5645
17/04/2020;23,9012;24,2098;24,1155
18/04/2020;N/E;N/E;24,2098
19/04/2020;N/E;N/E;24,2098
20/04/2020;24,0077;23,9012;24,2098
21/04/2020;24,4248;24,0077;23,9012
22/04/2020;24,5883;24,4248;24,0077
23/04/2020;24,6230;24,5883;24,4248
24/04/2020;24,8583;24,6230;24,5883
25/04/2020;N/E;N/E;24,6230
26/04/2020;N/E;N/E;24,6230
27/04/2020;24,8492;24,8583;24,6230
28/04/2020;24,3882;24,8492;24,8583
29/04/2020;24,0002;24,3882;24,8492
30/04/2020;23,9283;24,0002;24,3882
01/05/2020;N/E;N/E;24,0002
02/05/2020;N/E;N/E;24,0002
03/05/2020;N/E;N/E;24,0002
04/05/2020;24,3812;23,9283;24,0002
05/05/2020;23,8343;24,3812;23,9283
06/05/2020;24,2942;23,8343;24,3812
07/05/2020;24,0563;24,2942;23,8343
08/05/2020;23,6805;24,0563;24,2942
09/05/2020;N/E;N/E;24,0563
10/05/2020;N/E;N/E;24,0563
11/05/2020;23,8693;23,6805;24,0563
12/05/2020;24,0487;23,8693;23,6805
